city,confirmedCount,curedCount,deadCount,province,suspectedCount,updateTime
营口,1,0,0,辽宁省,0.0,2020-01-27
沈阳,6,0,0,辽宁省,0.0,2020-01-26
大连,4,0,0,辽宁省,0.0,2020-01-26
朝阳,2,0,0,辽宁省,0.0,2020-01-26
铁岭,2,0,0,辽宁省,0.0,2020-01-26
葫芦岛,2,0,0,辽宁省,0.0,2020-01-26
本溪,2,0,0,辽宁省,0.0,2020-01-26
营口,1,0,0,辽宁省,0.0,2020-01-26
丹东,1,0,0,辽宁省,0.0,2020-01-26
盘锦,1,0,0,辽宁省,0.0,2020-01-26
沈阳,5,0,0,辽宁省,0.0,2020-01-25
大连,4,0,0,辽宁省,0.0,2020-01-25
朝阳,2,0,0,辽宁省,0.0,2020-01-25
铁岭,2,0,0,辽宁省,0.0,2020-01-25
葫芦岛,2,0,0,辽宁省,0.0,2020-01-25
本溪,1,0,0,辽宁省,0.0,2020-01-25
沈阳,2,0,0,辽宁省,0.0,2020-01-24
大连,1,0,0,辽宁省,0.0,2020-01-24
朝阳,1,0,0,辽宁省,0.0,2020-01-24
万州,118,106,4,重庆市,0.0,2020-03-05
长寿,22,15,0,重庆市,0.0,2020-03-05
潼南,18,11,0,重庆市,0.0,2020-03-05
南岸,15,10,0,重庆市,0.0,2020-03-05
綦江,23,19,0,重庆市,0.0,2020-03-05
沙坪坝,9,5,0,重庆市,0.0,2020-03-05
江北,28,25,0,重庆市,0.0,2020-03-05
垫江,20,17,0,重庆市,0.0,2020-03-05
合川,23,21,0,重庆市,0.0,2020-03-05
奉节,22,20,0,重庆市,0.0,2020-03-05
九龙坡,21,18,1,重庆市,0.0,2020-03-05
渝中,20,18,0,重庆市,0.0,2020-03-05
两江新区,17,15,0,重庆市,0.0,2020-03-05
大足,14,12,0,重庆市,0.0,2020-03-05
铜梁,10,8,0,重庆市,0.0,2020-03-05
丰都,10,8,0,重庆市,0.0,2020-03-05
荣昌,9,7,0,重庆市,0.0,2020-03-05
巴南,6,4,0,重庆市,0.0,2020-03-05
云阳,25,24,0,重庆市,0.0,2020-03-05
开州,21,19,1,重庆市,0.0,2020-03-05
忠,21,20,0,重庆市,0.0,2020-03-05
渝北,17,16,0,重庆市,0.0,2020-03-05
石柱,15,14,0,重庆市,0.0,2020-03-05
涪陵,5,4,0,重庆市,0.0,2020-03-05
彭水,2,1,0,重庆市,0.0,2020-03-05
巫溪,14,14,0,重庆市,0.0,2020-03-05
巫山,10,10,0,重庆市,0.0,2020-03-05
璧山,9,9,0,重庆市,0.0,2020-03-05
大渡口,7,7,0,重庆市,0.0,2020-03-05
永川,5,5,0,重庆市,0.0,2020-03-05
江津,4,4,0,重庆市,0.0,2020-03-05
梁平,4,4,0,重庆市,0.0,2020-03-05
高新区,4,4,0,重庆市,0.0,2020-03-05
黔江,2,2,0,重庆市,0.0,2020-03-05
城口,2,2,0,重庆市,0.0,2020-03-05
武隆,1,1,0,重庆市,0.0,2020-03-05
秀山,1,1,0,重庆市,0.0,2020-03-05
酉阳,1,1,0,重庆市,0.0,2020-03-05
万盛经开,1,1,0,重庆市,0.0,2020-03-05
万州,118,103,4,重庆市,0.0,2020-03-04
綦江,23,16,0,重庆市,0.0,2020-03-04
长寿,22,15,0,重庆市,0.0,2020-03-04
潼南,18,11,0,重庆市,0.0,2020-03-04
南岸,15,10,0,重庆市,0.0,2020-03-04
沙坪坝,9,5,0,重庆市,0.0,2020-03-04
江北,28,25,0,重庆市,0.0,2020-03-04
奉节,22,19,0,重庆市,0.0,2020-03-04
垫江,20,17,0,重庆市,0.0,2020-03-04
大足,14,11,0,重庆市,0.0,2020-03-04
丰都,10,7,0,重庆市,0.0,2020-03-04
合川,23,21,0,重庆市,0.0,2020-03-04
九龙坡,21,18,1,重庆市,0.0,2020-03-04
忠,21,19,0,重庆市,0.0,2020-03-04
渝中,20,18,0,重庆市,0.0,2020-03-04
两江新区,17,15,0,重庆市,0.0,2020-03-04
铜梁,10,8,0,重庆市,0.0,2020-03-04
荣昌,9,7,0,重庆市,0.0,2020-03-04
巴南,6,4,0,重庆市,0.0,2020-03-04
云阳,25,24,0,重庆市,0.0,2020-03-04
开州,21,19,1,重庆市,0.0,2020-03-04
渝北,17,16,0,重庆市,0.0,2020-03-04
石柱,15,14,0,重庆市,0.0,2020-03-04
巫溪,14,13,0,重庆市,0.0,2020-03-04
大渡口,7,6,0,重庆市,0.0,2020-03-04
涪陵,5,4,0,重庆市,0.0,2020-03-04
彭水,2,1,0,重庆市,0.0,2020-03-04
巫山,10,10,0,重庆市,0.0,2020-03-04
璧山,9,9,0,重庆市,0.0,2020-03-04
永川,5,5,0,重庆市,0.0,2020-03-04
江津,4,4,0,重庆市,0.0,2020-03-04
梁平,4,4,0,重庆市,0.0,2020-03-04
高新区,4,4,0,重庆市,0.0,2020-03-04
黔江,2,2,0,重庆市,0.0,2020-03-04
城口,2,2,0,重庆市,0.0,2020-03-04
武隆,1,1,0,重庆市,0.0,2020-03-04
秀山,1,1,0,重庆市,0.0,2020-03-04
酉阳,1,1,0,重庆市,0.0,2020-03-04
万盛经开,1,1,0,重庆市,0.0,2020-03-04
万州,118,98,4,重庆市,0.0,2020-03-03
綦江,23,15,0,重庆市,0.0,2020-03-03
长寿,22,15,0,重庆市,0.0,2020-03-03
潼南,18,11,0,重庆市,0.0,2020-03-03
南岸,15,9,0,重庆市,0.0,2020-03-03
江北,28,23,0,重庆市,0.0,2020-03-03
垫江,20,15,0,重庆市,0.0,2020-03-03
奉节,22,18,0,重庆市,0.0,2020-03-03
大足,14,10,0,重庆市,0.0,2020-03-03
沙坪坝,9,5,0,重庆市,0.0,2020-03-03
合川,23,20,0,重庆市,0.0,2020-03-03
九龙坡,21,17,1,重庆市,0.0,2020-03-03
忠,21,18,0,重庆市,0.0,2020-03-03
铜梁,10,7,0,重庆市,0.0,2020-03-03
丰都,10,7,0,重庆市,0.0,2020-03-03
云阳,25,23,0,重庆市,0.0,2020-03-03
渝中,20,18,0,重庆市,0.0,2020-03-03
两江新区,17,15,0,重庆市,0.0,2020-03-03
石柱,15,13,0,重庆市,0.0,2020-03-03
荣昌,9,7,0,重庆市,0.0,2020-03-03
巴南,6,4,0,重庆市,0.0,2020-03-03
涪陵,5,3,0,重庆市,0.0,2020-03-03
开州,21,19,1,重庆市,0.0,2020-03-03
渝北,17,16,0,重庆市,0.0,2020-03-03
巫溪,14,13,0,重庆市,0.0,2020-03-03
巫山,10,9,0,重庆市,0.0,2020-03-03
大渡口,7,6,0,重庆市,0.0,2020-03-03
彭水,2,1,0,重庆市,0.0,2020-03-03
璧山,9,9,0,重庆市,0.0,2020-03-03
永川,5,5,0,重庆市,0.0,2020-03-03
江津,4,4,0,重庆市,0.0,2020-03-03
梁平,4,4,0,重庆市,0.0,2020-03-03
高新区,4,4,0,重庆市,0.0,2020-03-03
黔江,2,2,0,重庆市,0.0,2020-03-03
城口,2,2,0,重庆市,0.0,2020-03-03
武隆,1,1,0,重庆市,0.0,2020-03-03
秀山,1,1,0,重庆市,0.0,2020-03-03
酉阳,1,1,0,重庆市,0.0,2020-03-03
万盛经开,1,1,0,重庆市,0.0,2020-03-03
万州,118,89,4,重庆市,0.0,2020-03-02
綦江,23,15,0,重庆市,0.0,2020-03-02
长寿,22,14,0,重庆市,0.0,2020-03-02
潼南,18,10,0,重庆市,0.0,2020-03-02
南岸,15,8,0,重庆市,0.0,2020-03-02
江北,28,22,0,重庆市,0.0,2020-03-02
沙坪坝,9,3,0,重庆市,0.0,2020-03-02
垫江,20,15,0,重庆市,0.0,2020-03-02
合川,23,19,0,重庆市,0.0,2020-03-02
奉节,22,18,0,重庆市,0.0,2020-03-02
九龙坡,21,16,1,重庆市,0.0,2020-03-02
大足,14,10,0,重庆市,0.0,2020-03-02
丰都,10,6,0,重庆市,0.0,2020-03-02
云阳,25,22,0,重庆市,0.0,2020-03-02
忠,21,18,0,重庆市,0.0,2020-03-02
铜梁,10,7,0,重庆市,0.0,2020-03-02
渝中,20,18,0,重庆市,0.0,2020-03-02
两江新区,17,15,0,重庆市,0.0,2020-03-02
石柱,15,13,0,重庆市,0.0,2020-03-02
荣昌,9,7,0,重庆市,0.0,2020-03-02
巴南,6,4,0,重庆市,0.0,2020-03-02
涪陵,5,3,0,重庆市,0.0,2020-03-02
开州,21,19,1,重庆市,0.0,2020-03-02
渝北,17,16,0,重庆市,0.0,2020-03-02
巫溪,14,13,0,重庆市,0.0,2020-03-02
巫山,10,9,0,重庆市,0.0,2020-03-02
大渡口,7,6,0,重庆市,0.0,2020-03-02
彭水,2,1,0,重庆市,0.0,2020-03-02
璧山,9,9,0,重庆市,0.0,2020-03-02
永川,5,5,0,重庆市,0.0,2020-03-02
江津,4,4,0,重庆市,0.0,2020-03-02
梁平,4,4,0,重庆市,0.0,2020-03-02
高新区,4,4,0,重庆市,0.0,2020-03-02
黔江,2,2,0,重庆市,0.0,2020-03-02
城口,2,2,0,重庆市,0.0,2020-03-02
武隆,1,1,0,重庆市,0.0,2020-03-02
秀山,1,1,0,重庆市,0.0,2020-03-02
酉阳,1,1,0,重庆市,0.0,2020-03-02
万盛经开,1,1,0,重庆市,0.0,2020-03-02
万州,118,89,4,重庆市,0.0,2020-03-01
綦江,23,14,0,重庆市,0.0,2020-03-01
长寿,22,14,0,重庆市,0.0,2020-03-01
潼南,18,10,0,重庆市,0.0,2020-03-01
江北,28,21,0,重庆市,0.0,2020-03-01
南岸,15,8,0,重庆市,0.0,2020-03-01
垫江,20,14,0,重庆市,0.0,2020-03-01
沙坪坝,9,3,0,重庆市,0.0,2020-03-01
合川,23,18,0,重庆市,0.0,2020-03-01
九龙坡,21,15,1,重庆市,0.0,2020-03-01
奉节,22,18,0,重庆市,0.0,2020-03-01
大足,14,10,0,重庆市,0.0,2020-03-01
丰都,10,6,0,重庆市,0.0,2020-03-01
云阳,25,22,0,重庆市,0.0,2020-03-01
忠,21,18,0,重庆市,0.0,2020-03-01
渝中,20,17,0,重庆市,0.0,2020-03-01
两江新区,17,14,0,重庆市,0.0,2020-03-01
铜梁,10,7,0,重庆市,0.0,2020-03-01
渝北,17,15,0,重庆市,0.0,2020-03-01
石柱,15,13,0,重庆市,0.0,2020-03-01
荣昌,9,7,0,重庆市,0.0,2020-03-01
巴南,6,4,0,重庆市,0.0,2020-03-01
涪陵,5,3,0,重庆市,0.0,2020-03-01
开州,21,19,1,重庆市,0.0,2020-03-01
巫溪,14,13,0,重庆市,0.0,2020-03-01
巫山,10,9,0,重庆市,0.0,2020-03-01
大渡口,7,6,0,重庆市,0.0,2020-03-01
彭水,2,1,0,重庆市,0.0,2020-03-01
璧山,9,9,0,重庆市,0.0,2020-03-01
永川,5,5,0,重庆市,0.0,2020-03-01
江津,4,4,0,重庆市,0.0,2020-03-01
梁平,4,4,0,重庆市,0.0,2020-03-01
高新区,4,4,0,重庆市,0.0,2020-03-01
黔江,2,2,0,重庆市,0.0,2020-03-01
城口,2,2,0,重庆市,0.0,2020-03-01
武隆,1,1,0,重庆市,0.0,2020-03-01
秀山,1,1,0,重庆市,0.0,2020-03-01
酉阳,1,1,0,重庆市,0.0,2020-03-01
万盛经开,1,1,0,重庆市,0.0,2020-03-01
万州,118,84,4,重庆市,0.0,2020-02-29
潼南,18,8,0,重庆市,0.0,2020-02-29
江北,28,19,0,重庆市,0.0,2020-02-29
綦江,23,14,0,重庆市,0.0,2020-02-29
合川,23,15,0,重庆市,0.0,2020-02-29
长寿,22,14,0,重庆市,0.0,2020-02-29
垫江,20,12,0,重庆市,0.0,2020-02-29
南岸,15,8,0,重庆市,0.0,2020-02-29
沙坪坝,9,3,0,重庆市,0.0,2020-02-29
奉节,22,17,0,重庆市,0.0,2020-02-29
九龙坡,21,15,1,重庆市,0.0,2020-02-29
大足,14,10,0,重庆市,0.0,2020-02-29
丰都,10,6,0,重庆市,0.0,2020-02-29
云阳,25,22,0,重庆市,0.0,2020-02-29
忠,21,18,0,重庆市,0.0,2020-02-29
渝中,20,17,0,重庆市,0.0,2020-02-29
两江新区,17,14,0,重庆市,0.0,2020-02-29
石柱,15,12,0,重庆市,0.0,2020-02-29
铜梁,10,7,0,重庆市,0.0,2020-02-29
巴南,6,3,0,重庆市,0.0,2020-02-29
渝北,17,15,0,重庆市,0.0,2020-02-29
巫溪,14,12,0,重庆市,0.0,2020-02-29
巫山,10,8,0,重庆市,0.0,2020-02-29
荣昌,9,7,0,重庆市,0.0,2020-02-29
涪陵,5,3,0,重庆市,0.0,2020-02-29
开州,21,19,1,重庆市,0.0,2020-02-29
大渡口,7,6,0,重庆市,0.0,2020-02-29
彭水,2,1,0,重庆市,0.0,2020-02-29
万盛经开,1,0,0,重庆市,0.0,2020-02-29
璧山,9,9,0,重庆市,0.0,2020-02-29
永川,5,5,0,重庆市,0.0,2020-02-29
江津,4,4,0,重庆市,0.0,2020-02-29
梁平,4,4,0,重庆市,0.0,2020-02-29
高新区,4,4,0,重庆市,0.0,2020-02-29
黔江,2,2,0,重庆市,0.0,2020-02-29
城口,2,2,0,重庆市,0.0,2020-02-29
武隆,1,1,0,重庆市,0.0,2020-02-29
秀山,1,1,0,重庆市,0.0,2020-02-29
酉阳,1,1,0,重庆市,0.0,2020-02-29
万州,118,81,4,重庆市,0.0,2020-02-28
江北,28,17,0,重庆市,0.0,2020-02-28
潼南,18,7,0,重庆市,0.0,2020-02-28
綦江,23,13,0,重庆市,0.0,2020-02-28
合川,23,15,0,重庆市,0.0,2020-02-28
长寿,22,14,0,重庆市,0.0,2020-02-28
垫江,20,12,0,重庆市,0.0,2020-02-28
九龙坡,21,13,1,重庆市,0.0,2020-02-28
南岸,15,8,0,重庆市,0.0,2020-02-28
铜梁,10,4,0,重庆市,0.0,2020-02-28
沙坪坝,9,3,0,重庆市,0.0,2020-02-28
奉节,22,17,0,重庆市,0.0,2020-02-28
丰都,10,5,0,重庆市,0.0,2020-02-28
云阳,25,21,0,重庆市,0.0,2020-02-28
渝北,17,13,0,重庆市,0.0,2020-02-28
两江新区,17,13,0,重庆市,0.0,2020-02-28
大足,14,10,0,重庆市,0.0,2020-02-28
忠,21,18,0,重庆市,0.0,2020-02-28
渝中,20,17,0,重庆市,0.0,2020-02-28
石柱,15,12,0,重庆市,0.0,2020-02-28
荣昌,9,6,0,重庆市,0.0,2020-02-28
巴南,6,3,0,重庆市,0.0,2020-02-28
涪陵,5,2,0,重庆市,0.0,2020-02-28
巫溪,14,12,0,重庆市,0.0,2020-02-28
巫山,10,8,0,重庆市,0.0,2020-02-28
开州,21,19,1,重庆市,0.0,2020-02-28
璧山,9,8,0,重庆市,0.0,2020-02-28
大渡口,7,6,0,重庆市,0.0,2020-02-28
彭水,2,1,0,重庆市,0.0,2020-02-28
万盛经开,1,0,0,重庆市,0.0,2020-02-28
永川,5,5,0,重庆市,0.0,2020-02-28
江津,4,4,0,重庆市,0.0,2020-02-28
梁平,4,4,0,重庆市,0.0,2020-02-28
高新区,4,4,0,重庆市,0.0,2020-02-28
黔江,2,2,0,重庆市,0.0,2020-02-28
城口,2,2,0,重庆市,0.0,2020-02-28
武隆,1,1,0,重庆市,0.0,2020-02-28
秀山,1,1,0,重庆市,0.0,2020-02-28
酉阳,1,1,0,重庆市,0.0,2020-02-28
万州,118,79,4,重庆市,0.0,2020-02-27
江北,28,16,0,重庆市,0.0,2020-02-27
潼南,18,7,0,重庆市,0.0,2020-02-27
綦江,23,13,0,重庆市,0.0,2020-02-27
垫江,20,10,0,重庆市,0.0,2020-02-27
奉节,22,13,0,重庆市,0.0,2020-02-27
合川,23,15,0,重庆市,0.0,2020-02-27
长寿,22,14,0,重庆市,0.0,2020-02-27
九龙坡,21,12,1,重庆市,0.0,2020-02-27
南岸,15,8,0,重庆市,0.0,2020-02-27
渝北,17,11,0,重庆市,0.0,2020-02-27
铜梁,10,4,0,重庆市,0.0,2020-02-27
丰都,10,4,0,重庆市,0.0,2020-02-27
沙坪坝,9,3,0,重庆市,0.0,2020-02-27
两江新区,17,12,0,重庆市,0.0,2020-02-27
云阳,25,21,0,重庆市,0.0,2020-02-27
渝中,20,16,0,重庆市,0.0,2020-02-27
石柱,15,11,0,重庆市,0.0,2020-02-27
大足,14,10,0,重庆市,0.0,2020-02-27
忠,21,18,0,重庆市,0.0,2020-02-27
荣昌,9,6,0,重庆市,0.0,2020-02-27
巴南,6,3,0,重庆市,0.0,2020-02-27
涪陵,5,2,0,重庆市,0.0,2020-02-27
开州,21,18,1,重庆市,0.0,2020-02-27
巫溪,14,12,0,重庆市,0.0,2020-02-27
巫山,10,8,0,重庆市,0.0,2020-02-27
璧山,9,8,0,重庆市,0.0,2020-02-27
大渡口,7,6,0,重庆市,0.0,2020-02-27
彭水,2,1,0,重庆市,0.0,2020-02-27
酉阳,1,0,0,重庆市,0.0,2020-02-27
万盛经开,1,0,0,重庆市,0.0,2020-02-27
永川,5,5,0,重庆市,0.0,2020-02-27
江津,4,4,0,重庆市,0.0,2020-02-27
梁平,4,4,0,重庆市,0.0,2020-02-27
高新区,4,4,0,重庆市,0.0,2020-02-27
黔江,2,2,0,重庆市,0.0,2020-02-27
城口,2,2,0,重庆市,0.0,2020-02-27
武隆,1,1,0,重庆市,0.0,2020-02-27
秀山,1,1,0,重庆市,0.0,2020-02-27
万州,118,75,4,重庆市,0.0,2020-02-26
江北,28,14,0,重庆市,0.0,2020-02-26
潼南,18,7,0,重庆市,0.0,2020-02-26
綦江,23,13,0,重庆市,0.0,2020-02-26
垫江,20,10,0,重庆市,0.0,2020-02-26
长寿,22,13,0,重庆市,0.0,2020-02-26
奉节,22,13,0,重庆市,0.0,2020-02-26
合川,23,15,0,重庆市,0.0,2020-02-26
九龙坡,21,12,1,重庆市,0.0,2020-02-26
两江新区,17,10,0,重庆市,0.0,2020-02-26
南岸,15,8,0,重庆市,0.0,2020-02-26
沙坪坝,9,2,0,重庆市,0.0,2020-02-26
渝北,17,11,0,重庆市,0.0,2020-02-26
铜梁,10,4,0,重庆市,0.0,2020-02-26
丰都,10,4,0,重庆市,0.0,2020-02-26
云阳,25,21,0,重庆市,0.0,2020-02-26
渝中,20,16,0,重庆市,0.0,2020-02-26
石柱,15,11,0,重庆市,0.0,2020-02-26
大足,14,10,0,重庆市,0.0,2020-02-26
忠,21,18,0,重庆市,0.0,2020-02-26
巫溪,14,11,0,重庆市,0.0,2020-02-26
荣昌,9,6,0,重庆市,0.0,2020-02-26
巴南,6,3,0,重庆市,0.0,2020-02-26
涪陵,5,2,0,重庆市,0.0,2020-02-26
开州,21,18,1,重庆市,0.0,2020-02-26
巫山,10,8,0,重庆市,0.0,2020-02-26
璧山,9,8,0,重庆市,0.0,2020-02-26
大渡口,7,6,0,重庆市,0.0,2020-02-26
彭水,2,1,0,重庆市,0.0,2020-02-26
酉阳,1,0,0,重庆市,0.0,2020-02-26
万盛经开,1,0,0,重庆市,0.0,2020-02-26
永川,5,5,0,重庆市,0.0,2020-02-26
江津,4,4,0,重庆市,0.0,2020-02-26
梁平,4,4,0,重庆市,0.0,2020-02-26
高新区,4,4,0,重庆市,0.0,2020-02-26
黔江,2,2,0,重庆市,0.0,2020-02-26
城口,2,2,0,重庆市,0.0,2020-02-26
武隆,1,1,0,重庆市,0.0,2020-02-26
秀山,1,1,0,重庆市,0.0,2020-02-26
万州,118,72,4,重庆市,0.0,2020-02-25
江北,28,11,0,重庆市,0.0,2020-02-25
长寿,22,11,0,重庆市,0.0,2020-02-25
潼南,18,7,0,重庆市,0.0,2020-02-25
綦江,23,13,0,重庆市,0.0,2020-02-25
奉节,22,12,0,重庆市,0.0,2020-02-25
垫江,20,10,0,重庆市,0.0,2020-02-25
南岸,15,5,0,重庆市,0.0,2020-02-25
合川,23,14,0,重庆市,0.0,2020-02-25
九龙坡,21,11,1,重庆市,0.0,2020-02-25
沙坪坝,9,1,0,重庆市,0.0,2020-02-25
渝北,17,10,0,重庆市,0.0,2020-02-25
两江新区,17,10,0,重庆市,0.0,2020-02-25
铜梁,10,4,0,重庆市,0.0,2020-02-25
丰都,10,4,0,重庆市,0.0,2020-02-25
大足,14,9,0,重庆市,0.0,2020-02-25
云阳,25,21,0,重庆市,0.0,2020-02-25
渝中,20,16,0,重庆市,0.0,2020-02-25
石柱,15,11,0,重庆市,0.0,2020-02-25
巫溪,14,10,0,重庆市,0.0,2020-02-25
荣昌,9,5,0,重庆市,0.0,2020-02-25
忠,21,18,0,重庆市,0.0,2020-02-25
巫山,10,7,0,重庆市,0.0,2020-02-25
巴南,6,3,0,重庆市,0.0,2020-02-25
涪陵,5,2,0,重庆市,0.0,2020-02-25
开州,21,18,1,重庆市,0.0,2020-02-25
璧山,9,7,0,重庆市,0.0,2020-02-25
彭水,2,0,0,重庆市,0.0,2020-02-25
大渡口,7,6,0,重庆市,0.0,2020-02-25
永川,5,4,0,重庆市,0.0,2020-02-25
高新区,4,3,0,重庆市,0.0,2020-02-25
酉阳,1,0,0,重庆市,0.0,2020-02-25
万盛经开,1,0,0,重庆市,0.0,2020-02-25
江津,4,4,0,重庆市,0.0,2020-02-25
梁平,4,4,0,重庆市,0.0,2020-02-25
黔江,2,2,0,重庆市,0.0,2020-02-25
城口,2,2,0,重庆市,0.0,2020-02-25
武隆,1,1,0,重庆市,0.0,2020-02-25
秀山,1,1,0,重庆市,0.0,2020-02-25
万州,118,66,4,重庆市,0.0,2020-02-24
江北,28,11,0,重庆市,0.0,2020-02-24
綦江,23,12,0,重庆市,0.0,2020-02-24
长寿,22,11,0,重庆市,0.0,2020-02-24
奉节,22,11,0,重庆市,0.0,2020-02-24
潼南,18,7,0,重庆市,0.0,2020-02-24
合川,23,13,0,重庆市,0.0,2020-02-24
垫江,20,10,0,重庆市,0.0,2020-02-24
南岸,15,5,0,重庆市,0.0,2020-02-24
九龙坡,20,11,1,重庆市,0.0,2020-02-24
沙坪坝,9,1,0,重庆市,0.0,2020-02-24
渝北,17,10,0,重庆市,0.0,2020-02-24
两江新区,17,10,0,重庆市,0.0,2020-02-24
铜梁,10,4,0,重庆市,0.0,2020-02-24
丰都,10,4,0,重庆市,0.0,2020-02-24
大足,14,9,0,重庆市,0.0,2020-02-24
巫溪,14,9,0,重庆市,0.0,2020-02-24
云阳,25,21,0,重庆市,0.0,2020-02-24
开州,21,16,1,重庆市,0.0,2020-02-24
渝中,20,16,0,重庆市,0.0,2020-02-24
石柱,15,11,0,重庆市,0.0,2020-02-24
巫山,10,6,0,重庆市,0.0,2020-02-24
荣昌,9,5,0,重庆市,0.0,2020-02-24
忠,21,18,0,重庆市,0.0,2020-02-24
巴南,6,3,0,重庆市,0.0,2020-02-24
涪陵,5,2,0,重庆市,0.0,2020-02-24
璧山,9,7,0,重庆市,0.0,2020-02-24
高新区,4,2,0,重庆市,0.0,2020-02-24
彭水,2,0,0,重庆市,0.0,2020-02-24
大渡口,7,6,0,重庆市,0.0,2020-02-24
永川,5,4,0,重庆市,0.0,2020-02-24
酉阳,1,0,0,重庆市,0.0,2020-02-24
万盛经开,1,0,0,重庆市,0.0,2020-02-24
江津,4,4,0,重庆市,0.0,2020-02-24
梁平,4,4,0,重庆市,0.0,2020-02-24
黔江,2,2,0,重庆市,0.0,2020-02-24
城口,2,2,0,重庆市,0.0,2020-02-24
武隆,1,1,0,重庆市,0.0,2020-02-24
秀山,1,1,0,重庆市,0.0,2020-02-24
万州,118,66,4,重庆市,0.0,2020-02-23
江北,28,10,0,重庆市,0.0,2020-02-23
奉节,22,10,0,重庆市,0.0,2020-02-23
潼南,18,6,0,重庆市,0.0,2020-02-23
綦江,23,12,0,重庆市,0.0,2020-02-23
合川,23,13,0,重庆市,0.0,2020-02-23
长寿,21,11,0,重庆市,0.0,2020-02-23
垫江,20,10,0,重庆市,0.0,2020-02-23
南岸,15,5,0,重庆市,0.0,2020-02-23
九龙坡,20,11,1,重庆市,0.0,2020-02-23
渝北,17,10,0,重庆市,0.0,2020-02-23
两江新区,17,10,0,重庆市,0.0,2020-02-23
沙坪坝,8,1,0,重庆市,0.0,2020-02-23
云阳,25,19,0,重庆市,0.0,2020-02-23
铜梁,10,4,0,重庆市,0.0,2020-02-23
丰都,10,4,0,重庆市,0.0,2020-02-23
渝中,20,15,0,重庆市,0.0,2020-02-23
大足,14,9,0,重庆市,0.0,2020-02-23
巫溪,14,9,0,重庆市,0.0,2020-02-23
开州,21,16,1,重庆市,0.0,2020-02-23
石柱,15,11,0,重庆市,0.0,2020-02-23
巫山,10,6,0,重庆市,0.0,2020-02-23
荣昌,9,5,0,重庆市,0.0,2020-02-23
忠,21,18,0,重庆市,0.0,2020-02-23
巴南,6,3,0,重庆市,0.0,2020-02-23
涪陵,5,2,0,重庆市,0.0,2020-02-23
璧山,9,7,0,重庆市,0.0,2020-02-23
高新区,4,2,0,重庆市,0.0,2020-02-23
彭水,2,0,0,重庆市,0.0,2020-02-23
大渡口,7,6,0,重庆市,0.0,2020-02-23
永川,5,4,0,重庆市,0.0,2020-02-23
江津,4,3,0,重庆市,0.0,2020-02-23
酉阳,1,0,0,重庆市,0.0,2020-02-23
万盛经开,1,0,0,重庆市,0.0,2020-02-23
梁平,4,4,0,重庆市,0.0,2020-02-23
黔江,2,2,0,重庆市,0.0,2020-02-23
城口,2,2,0,重庆市,0.0,2020-02-23
武隆,1,1,0,重庆市,0.0,2020-02-23
秀山,1,1,0,重庆市,0.0,2020-02-23
万州,118,65,4,重庆市,0.0,2020-02-22
江北,28,10,0,重庆市,0.0,2020-02-22
合川,23,10,0,重庆市,0.0,2020-02-22
潼南,18,5,0,重庆市,0.0,2020-02-22
奉节,22,10,0,重庆市,0.0,2020-02-22
綦江,23,12,0,重庆市,0.0,2020-02-22
垫江,20,9,0,重庆市,0.0,2020-02-22
长寿,21,11,0,重庆市,0.0,2020-02-22
两江新区,17,7,0,重庆市,0.0,2020-02-22
南岸,15,5,0,重庆市,0.0,2020-02-22
九龙坡,20,11,1,重庆市,0.0,2020-02-22
渝北,17,10,0,重庆市,0.0,2020-02-22
沙坪坝,8,1,0,重庆市,0.0,2020-02-22
云阳,25,19,0,重庆市,0.0,2020-02-22
渝中,20,14,0,重庆市,0.0,2020-02-22
铜梁,10,4,0,重庆市,0.0,2020-02-22
丰都,10,4,0,重庆市,0.0,2020-02-22
大足,14,9,0,重庆市,0.0,2020-02-22
巫山,11,6,0,重庆市,0.0,2020-02-22
开州,21,16,1,重庆市,0.0,2020-02-22
石柱,15,11,0,重庆市,0.0,2020-02-22
巫溪,13,9,0,重庆市,0.0,2020-02-22
荣昌,9,5,0,重庆市,0.0,2020-02-22
巴南,6,2,0,重庆市,0.0,2020-02-22
涪陵,5,2,0,重庆市,0.0,2020-02-22
忠,20,18,0,重庆市,0.0,2020-02-22
璧山,9,7,0,重庆市,0.0,2020-02-22
大渡口,7,5,0,重庆市,0.0,2020-02-22
高新区,4,2,0,重庆市,0.0,2020-02-22
彭水,2,0,0,重庆市,0.0,2020-02-22
永川,5,4,0,重庆市,0.0,2020-02-22
江津,4,3,0,重庆市,0.0,2020-02-22
酉阳,1,0,0,重庆市,0.0,2020-02-22
万盛经开,1,0,0,重庆市,0.0,2020-02-22
梁平,4,4,0,重庆市,0.0,2020-02-22
黔江,2,2,0,重庆市,0.0,2020-02-22
城口,2,2,0,重庆市,0.0,2020-02-22
武隆,1,1,0,重庆市,0.0,2020-02-22
秀山,1,1,0,重庆市,0.0,2020-02-22
万州,115,56,4,重庆市,0.0,2020-02-21
江北,28,9,0,重庆市,0.0,2020-02-21
合川,23,8,0,重庆市,0.0,2020-02-21
潼南,18,5,0,重庆市,0.0,2020-02-21
綦江,23,11,0,重庆市,0.0,2020-02-21
奉节,22,10,0,重庆市,0.0,2020-02-21
垫江,20,9,0,重庆市,0.0,2020-02-21
